1941,1178,1213,25000
1940,1178,1251,25000
1939,1178,1216,25000
1938,1178,1246,25000
1937,1178,1217,25000
1936,1178,1212,25000
1935,1178,1245,25000
1934,1178,1248,24518
1933,1178,1249,24518
1932,1178,1255,24000
1931,1178,1219,24000
1930,1178,1278,24000
1929,1178,1220,24000
1928,1178,1221,24000
1927,1178,1244,24000
1926,1178,1243,24000
1925,1178,1214,24000
1924,1178,1252,24000
1923,1178,1215,24000
1922,1178,1253,24000
1921,1178,1218,24000
1920,1178,1254,24000
1919,1178,1242,24000
1918,1178,1250,24000
1917,1178,1247,24000
1735,1178,1245,24000
1734,1178,1251,23000
1733,1178,1212,23000
1732,1178,1213,23000
1731,1178,1247,23000
1730,1178,1217,22500
1729,1178,1246,22500
1728,1178,1216,22500
1727,1178,1218,22500
1726,1178,1253,22500
1725,1178,1221,22500
1724,1178,1220,22500
1723,1178,1219,22000
1722,1178,1278,22000
1721,1178,1249,21000
1720,1178,1215,21000
1719,1178,1255,21000
1718,1178,1252,21000
1717,1178,1214,20000
1716,1178,1254,20000
1715,1178,1243,20000
1714,1178,1242,20000
1713,1178,1244,20000
1712,1178,1248,20000
1711,1178,1250,20000
1676,1178,1173,20000
1675,1178,1172,20000
1674,1178,1150,20000
1673,1178,1264,20000
1619,1178,1278,20000
1616,1178,1155,20000
1615,1178,1223,20000
1604,1178,1251,20000
1603,1178,1217,20000
1602,1178,1255,20000
1601,1178,1246,20000
1600,1178,1253,20000
1599,1178,1213,20000
1598,1178,1212,20000
1597,1178,1216,20000
1596,1178,1245,20000
1595,1178,1249,20000
1594,1178,1252,20000
1593,1178,1247,20000
1592,1178,1250,20000
1591,1178,1220,20000
1590,1178,1219,20000
1589,1178,1221,20000
1588,1178,1218,20000
1587,1178,1244,20000
1586,1178,1214,20000
1585,1178,1248,20000
1584,1178,1243,20000
1583,1178,1215,20000
1582,1178,1242,20000
1581,1178,1254,20000
1452,1178,1251,20000
1451,1178,1217,20000
1450,1178,1212,20000
1449,1178,1213,20000
1448,1178,1219,20000
1447,1178,1221,20000
1446,1178,1220,20000
1445,1178,1216,20000
1444,1178,1248,20000
1443,1178,1245,20000
1442,1178,1246,20000
1441,1178,1255,20000
1440,1178,1252,20000
1439,1178,1247,20000
1438,1178,1249,20000
1437,1178,1253,20000
1436,1178,1214,19679
1435,1178,1244,19679
1434,1178,1218,19679
1433,1178,1243,19313
1432,1178,1250,19313
1431,1178,1215,19000
1430,1178,1254,19000
1429,1178,1242,19000
1342,1178,1243,19000
1341,1178,1218,19000
1340,1178,1249,19000
1339,1178,1215,19000
1338,1178,1252,18898
1337,1178,1244,18898
1336,1178,1246,18200
1335,1178,1255,18000
1334,1178,1214,17832
1333,1178,1251,17832
1332,1178,1253,17200
1331,1178,1254,17000
1330,1178,1216,17000
1329,1178,1220,17000
1328,1178,1221,17000
1327,1178,1213,16056
1326,1178,1212,16056
1325,1178,1245,16008
1324,1178,1247,16000
1323,1178,1242,15526
1322,1178,1250,15434
1321,1178,1248,15434
1320,1178,1217,15000
1319,1178,1219,15000
6361,1179,1417,15000
6360,1179,1103,15000
4279,1179,1103,15000
4278,1179,1417,15000
4118,1179,1103,15000
4117,1179,1417,15000
4116,1179,1241,15000
3039,1179,1417,15000
3038,1179,1241,15000
3037,1179,1103,15000
2945,1179,1241,15000
2944,1179,1103,15000
2943,1179,1417,15000
2830,1179,1256,15000
2829,1179,1173,15000
2828,1179,1172,15000
2827,1179,1260,15000
2637,1179,1103,15000
2636,1179,1241,15000
2562,1179,1241,15000
2561,1179,1103,15000
2484,1179,1241,15000
2483,1179,1103,15000
2386,1179,1103,15000
2385,1179,1241,15000
2174,1179,1103,15000
2173,1179,1241,15000
2172,1179,1238,15000
2099,1179,1241,15000
2098,1179,1238,15000
2097,1179,1103,15000
2017,1179,1241,15000
2016,1179,1103,15000
2015,1179,1238,15000
1890,1179,1238,15000
1889,1179,1103,15000
1888,1179,1241,15000
1771,1179,1238,15000
1646,1179,1241,15000
1645,1179,1103,15000
1420,1179,1103,15000
1268,1179,1241,15000
1267,1179,1238,15000
1266,1179,1103,15000
1279,1180,1156,15000
1278,1180,1201,15000
1277,1180,1188,15000
1276,1180,1187,15000
1236,1180,1149,15000
1225,1180,40,15000
2270,1182,1226,15000
2269,1182,1285,15000
2268,1182,1240,15000
2267,1182,1186,15000
2266,1182,1175,15000
2265,1182,1174,15000
2071,1182,1240,15000
2070,1182,1186,14630
2069,1182,1175,14424
2068,1182,1174,14163
2054,1182,1260,14000
1974,1182,1240,14000
1973,1182,1186,14000
1972,1182,1175,14000
1971,1182,1174,14000
1950,1182,1260,14000
1949,1182,1240,14000
1880,1182,1186,13750
1879,1182,1175,13750
1878,1182,1174,13680
1850,1182,1171,13500
1849,1182,1167,13464
1848,1182,1240,13000
1742,1182,1186,13000
1741,1182,1175,13000
1740,1182,1174,13000
1692,1182,40,13000
1663,1182,1186,12956
1662,1182,1178,12956
1661,1182,1260,12707
1660,1182,1179,12500
1639,1182,40,12500
1631,1182,1103,12500
1544,1182,1186,12500
1543,1182,1175,12379
1524,1182,1174,12000
1425,1182,1174,12000
1424,1182,1175,12000
1423,1182,1186,12000
1261,1182,1186,12000
1260,1182,1175,12000
1259,1182,1174,12000
1252,1182,1178,12000
1251,1182,1185,12000
1232,1182,1229,12000
1231,1182,1103,12000
1220,1182,1186,12000
1219,1182,1183,12000
7443,1183,1098,12000
7442,1183,1511,12000
7441,1183,1186,12000
7440,1183,1175,12000
7439,1183,1479,12000
7438,1183,1491,12000
7437,1183,1497,12000
7436,1183,1317,12000
7435,1183,1163,11865
4176,1183,1172,11864
4175,1183,1256,11800
4174,1183,1098,11800
4173,1183,1186,11750
4172,1183,1175,11500
4171,1183,1317,11500
4170,1183,1163,11500
4169,1183,1226,11400
4168,1183,1491,11366
4167,1183,1497,11027
4166,1183,1479,11000
4165,1183,1479,11000
4164,1183,1479,11000
3005,1183,1226,11000
3004,1183,1175,11000
3003,1183,1186,11000
3002,1183,1179,11000
3001,1183,1241,11000
3000,1183,1204,11000
2999,1183,1452,11000
2998,1183,1317,11000
2997,1183,1163,11000
2972,1183,1162,11000
2804,1183,1204,11000
2803,1183,1320,11000
2802,1183,1103,11000
2801,1183,1267,11000
2800,1183,1256,11000
2799,1183,1175,10681
2798,1183,1241,10520
2797,1183,1317,10500
2796,1183,1162,10446
2795,1183,1163,10317
2523,1183,1320,10257
2522,1183,1326,10190
2521,1183,1298,10100
2520,1183,1152,10000
2519,1183,1103,10000
2518,1183,1156,10000
2517,1183,1241,10000
2516,1183,1201,10000
2515,1183,1162,10000
2514,1183,1317,10000
2513,1183,1163,10000
2264,1183,1282,10000
2260,1183,1163,10000
2259,1183,1162,10000
2258,1183,1265,10000
2027,1183,1170,10000
2026,1183,1239,10000
2025,1183,1186,10000
2024,1183,1167,10000
2023,1183,1241,10000
2022,1183,1204,10000
2021,1183,1201,10000
2020,1183,1265,10000
2019,1183,1162,10000
2018,1183,1163,10000
1877,1183,1204,10000
1876,1183,1225,10000
1875,1183,1241,10000
1874,1183,1163,10000
1873,1183,1265,10000
1872,1183,1162,10000
1764,1183,1167,10000
1763,1183,1170,10000
1762,1183,1171,10000
1761,1183,1175,10000
1760,1183,1240,10000
1759,1183,1186,10000
1758,1183,1103,10000
1757,1183,1179,10000
1756,1183,1241,10000
1755,1183,1163,10000
1754,1183,1162,10000
1753,1183,1217,10000
1752,1183,1178,10000
1751,1183,1204,10000
1750,1183,1203,10000
1749,1183,1201,10000
1748,1183,1239,10000
1536,1183,1252,10000
1484,1183,1252,10000
1280,1183,1217,10000
7423,1184,1253,10000
7422,1184,1244,10000
7421,1184,1248,10000
7420,1184,1245,10000
7419,1184,1214,10000
7418,1184,1251,10000
7417,1184,1212,10000
7416,1184,1213,10000
6385,1184,1468,10000
5346,1184,1224,10000
4311,1184,1098,10000
4310,1184,1272,10000
4191,1184,1224,10000
4190,1184,1257,10000
4189,1184,1256,10000
4148,1184,1500,10000
4093,1184,1256,10000
4092,1184,1172,10000
4091,1184,1173,10000
2990,1184,1256,10000
2989,1184,1173,10000
2960,1184,1260,10000
2959,1184,1266,10000
2958,1184,1098,10000
2941,1184,1256,10000
2940,1184,1257,10000
2899,1184,1256,10000
2898,1184,1257,10000
2897,1184,1245,10000
2896,1184,1212,10000
2895,1184,1459,10000
2894,1184,1244,10000
2892,1184,1457,10000
2891,1184,1253,10000
2890,1184,1255,10000
2889,1184,1243,10000
2888,1184,1245,10000
2887,1184,1214,10000
2886,1184,1251,10000
2696,1184,1155,10000
2695,1184,1098,10000
2694,1184,1256,10000
2693,1184,1224,10000
2692,1184,1257,10000
2510,1184,1253,10000
2508,1184,1221,10000
2493,1184,1257,10000
2492,1184,1256,10000
2491,1184,1224,10000
2490,1184,1098,10000
2329,1184,1270,10000
2302,1184,1251,10000
2295,1184,1098,10000
2294,1184,1257,10000
2293,1184,1256,10000
2163,1184,1257,10000
2162,1184,1256,10000
2004,1184,1276,10000
2003,1184,1163,10000
2002,1184,1263,10000
1970,1184,1201,10000
1969,1184,1268,10000
1968,1184,1098,10000
1967,1184,1256,10000
1966,1184,1257,10000
1965,1184,1224,10000
1770,1184,1167,10000
1769,1184,1257,10000
1768,1184,1224,10000
1767,1184,1256,10000
1766,1184,1166,10000
1683,1184,1260,10000
1628,1184,1272,10000
1627,1184,1170,10000
1626,1184,1179,10000
1625,1184,1223,10000
1624,1184,1204,10000
1623,1184,1182,9945
1622,1184,1176,9785
1621,1184,1178,9500
1620,1184,1164,9200
1613,1184,1212,9200
1612,1184,1252,9200
1611,1184,1217,9038
1609,1184,1257,9000
1608,1184,1224,9000
1606,1184,1256,9000
1299,1184,1256,9000
1298,1184,1257,9000
1296,1184,1224,9000
1258,1184,1178,9000
8465,1185,1219,9000
7459,1185,1257,9000
7457,1185,1149,9000
7456,1185,1519,9000
7455,1185,1437,9000
7454,1185,1468,9000
7453,1185,2524,9000
7452,1185,2522,9000
6380,1185,1288,9000
4325,1185,1098,9000
4205,1185,1266,9000
4204,1185,40,9000
4203,1185,1150,9000
4202,1185,1149,9000
4201,1185,1417,9000
4200,1185,1257,9000
4159,1185,1163,9000
4158,1185,1401,9000
2979,1185,1272,8998
2978,1185,1401,8989
2964,1185,1098,8969
2963,1185,1268,8923
2953,1185,1430,8900
2948,1185,1221,8900
2947,1185,1223,8900
2946,1185,1156,8764
2913,1185,1448,8673
2853,1185,1217,8651
2834,1185,1257,8612
2719,1185,1219,8569
2718,1185,1266,8569
2717,1185,1260,8500
2716,1185,1179,8500
2651,1185,1170,8500
2650,1185,1172,8500
2649,1185,1270,8428
2648,1185,1260,8388
2647,1185,1103,8354
2646,1185,1241,8328
2645,1185,1179,8300
2631,1185,1296,8300
2621,1185,1319,8300
2606,1185,1172,8300
2596,1185,1268,8300
2569,1185,1155,8292
2494,1185,1270,8231
2424,1185,1098,8200
2382,1185,1270,8200
2381,1185,1166,8200
2380,1185,1223,8093
2379,1185,1150,8093
2292,1185,40,8054
2165,1185,1171,8000
2164,1185,1268,8000
2122,1185,1272,8000
2102,1185,1266,8000
1893,1185,1202,8000
1892,1185,1188,8000
1891,1185,1268,8000
1846,1185,1182,8000
1845,1185,1224,8000
1844,1185,40,8000
1843,1185,1256,8000
1842,1185,1270,8000
1841,1185,1166,8000
1840,1185,1238,8000
1838,1185,1241,8000
1837,1185,1103,8000
1836,1185,1186,8000
1835,1185,1174,8000
1834,1185,1173,8000
1833,1185,1167,8000
1832,1185,1260,8000
1831,1185,1171,8000
1830,1185,1163,8000
1829,1185,1162,8000
1828,1185,1235,8000
1827,1185,1156,8000
1826,1185,1221,8000
1825,1185,1220,8000
1824,1185,1219,8000
1823,1185,1278,8000
1821,1185,1150,8000
1820,1185,1149,8000
1819,1185,1188,8000
1818,1185,1272,8000
1817,1185,1204,8000
1816,1185,1223,8000
1815,1185,1179,8000
1814,1185,1170,8000
1813,1185,1176,8000
1812,1185,1178,8000
1811,1185,1164,8000
1691,1185,40,7982
1257,1185,1098,7971
1312,1186,1170,7898
1286,1187,40,7800
1281,1187,1180,7749
1239,1187,40,7749
1238,1187,1201,7725
1229,1187,1202,7724
2029,1188,1268,7680
2014,1188,40,7595
1863,1188,1202,7579
1765,1188,40,7502
1351,1188,1223,7500
1350,1188,1167,7500
1345,1188,1103,7500
1311,1188,1202,7500
1287,1188,40,7500
1254,1188,1202,7500
1211,1188,1202,7500
1210,1188,1201,7500
1775,1200,1227,7500
1774,1200,1226,7500
1569,1200,1172,7500
1568,1200,1172,7500
1567,1200,1172,7500
1566,1200,1227,7500
1565,1200,1226,7500
1344,1201,1241,7468
1318,1201,1262,7430
1300,1201,1098,7400
1244,1201,1178,7400
1243,1201,1183,7400
1242,1201,1217,7400
1241,1201,1188,7400
1240,1201,1187,7400
1376,1202,1188,7392
1366,1202,1188,7391
1349,1202,1188,7178
1348,1202,1103,7100
1306,1202,1241,7000
1305,1202,1188,7000
1304,1202,1180,7000
1272,1202,1188,7000
1271,1202,1187,7000
1270,1202,1188,7000
1269,1202,1180,7000
1262,1202,1188,7000
1253,1202,1188,7000
1248,1202,1103,7000
1247,1202,1188,7000
1246,1202,1103,7000
1237,1202,1149,7000
1228,1202,1187,7000
1227,1202,40,7000
1226,1202,1103,7000
1224,1202,1103,7000
1223,1202,1186,7000
1222,1202,1175,7000
1221,1202,1172,7000
1216,1202,1179,7000
1215,1202,1188,7000
1214,1202,1103,7000
1213,1202,1187,7000
1209,1202,1187,7000
7424,1204,1514,7000
7413,1204,1497,7000
7412,1204,1511,6926
7411,1204,1186,6850
6406,1204,1103,6850
6405,1204,1491,6800
6404,1204,1217,6782
6403,1204,1175,6750
6402,1204,1186,6750
6401,1204,1163,6750
5338,1204,1103,6700
5337,1204,1505,6639
5336,1204,1186,6600
5335,1204,1163,6579
4326,1204,1266,6500
4226,1204,1479,6500
4225,1204,1497,6500
4224,1204,1163,6400
3089,1204,1186,6400
3088,1204,1175,6368
3087,1204,1226,6368
3086,1204,1479,6311
2969,1204,1163,6297
2968,1204,1479,6250
2908,1204,1166,6250
2907,1204,1223,6250
2878,1204,1175,6200
2842,1204,1241,6199
2841,1204,1226,6164
2840,1204,1436,6100
2839,1204,1186,6100
2838,1204,1163,6100
2704,1204,1163,6100
2698,1204,1298,6100
2644,1204,1217,6100
2643,1204,1241,6100
2642,1204,1186,6100
2641,1204,1175,6050
2640,1204,1174,6050
2639,1204,1320,6050
2575,1204,1317,6050
2530,1204,1320,6050
2529,1204,1156,6050
2528,1204,1262,6000
2527,1204,1239,6000
2526,1204,1163,6000
2512,1204,1262,6000
2485,1204,1163,6000
2482,1204,1218,6000
2454,1204,1320,6000
2453,1204,1239,6000
2452,1204,1201,6000
2451,1204,1215,6000
2450,1204,1152,6000
2449,1204,1250,6000
2448,1204,1255,6000
2447,1204,1252,6000
2417,1204,1257,6000
2416,1204,1244,6000
2415,1204,1217,6000
2414,1204,1239,6000
2413,1204,1175,6000
2412,1204,1201,6000
2283,1204,1172,6000
2282,1204,1173,6000
2188,1204,1241,6000
2187,1204,1317,6000
2186,1204,1201,6000
2185,1204,1175,6000
2184,1204,1240,6000
2137,1204,1186,6000
2136,1204,1240,6000
2135,1204,1217,6000
2134,1204,1175,6000
2117,1204,1162,5900
2116,1204,1163,5800
2028,1204,1225,5800
1964,1204,1201,5800
1963,1204,1264,5800
1962,1204,1262,5750
1961,1204,1162,5750
1960,1204,1175,5750
1906,1204,1213,5750
1901,1204,1152,5750
1900,1204,1154,5509
1899,1204,1240,5500
1898,1204,1241,5500
1897,1204,1179,5500
1896,1204,1203,5500
1895,1204,1201,5500
1862,1204,1178,5500
1839,1204,1178,5500
1776,1204,1163,5500
1747,1204,1239,5500
1746,1204,1201,5500
1745,1204,1179,5406
1744,1204,1203,5400
1743,1204,1249,5400
1636,1204,1249,5400
1635,1204,1186,5400
1634,1204,1244,5366
1560,1204,1172,5366
1559,1204,1173,5300
1535,1204,1256,5300
1534,1204,1154,5286
1522,1204,1175,5270
1479,1204,1241,5250
1428,1204,1239,5250
